307	233	56
308	1032	125
309	3090	44
310	287	4
311	1576	5
312	331	3
313	114	17
314	52	51
315	715	173
316	646	211
317	551	263
318	59	26
319	284	19
320	1436	66
321	646	151
322	1718	190
323	1186	24
324	158	172
325	1136	36
326	1091	24
327	544	39
328	878	20
329	712	245
330	99	115
331	386	22
332	1573	41
333	323	112
334	1033	99
335	220	93
336	515	187
337	624	204
338	1715	40
339	2418	48
340	884	137
341	572	76
342	719	379
343	1247	6
344	52	52
345	580	21
346	46	26
347	426	10
348	1149	268
349	676	56
350	267	204
351	820	15
352	1258	89
353	1316	36
354	761	93
355	519	28
356	1593	9
357	768	107
358	250	26
359	644	59
360	768	46
361	262	11
362	3304	69
363	403	110
364	130	90
365	1937	324
366	675	69
367	80	116
368	433	142
369	2090	98
370	533	154
371	28	201
372	23	656
373	604	39
374	688	162
375	995	112
376	406	115
377	1147	20
378	3052	44
379	612	523
380	29	94
381	32	29
382	131	113
383	400	13
384	519	19
385	975	319
386	294	115
387	1259	32
388	324	28
389	1238	15
390	830	44
391	119	35
392	705	93
393	791	118
394	632	29
395	196	119
396	603	278
397	137	48
398	1822	162
399	1516	4
400	993	36
401	2	39
402	113	151
403	142	91
404	899	108
405	860	113
406	448	17
407	958	55
408	7	299
409	7	77
410	1045	43
411	210	277
412	2448	24
413	190	86
414	498	65
415	1179	63
416	1483	96
417	5	13
418	943	200
419	421	33
420	1004	58
421	306	92
422	159	84
423	824	333
424	1022	43
425	410	159
426	712	344
427	554	24
428	1071	11
429	1870	36
430	1062	48
431	432	330
432	1450	74
433	199	101
434	1577	88
435	161	23
436	196	112
437	588	30
438	227	10
439	324	376
440	770	105
441	370	44
442	1542	164
443	595	18
444	865	59
445	2279	97
446	858	11
447	3190	101
448	3287	49
449	428	185
450	854	29
451	558	164
452	364	265
453	1642	12
454	1030	84
455	1273	41
456	1625	267
457	417	123
458	280	21
459	402	1
460	128	134
461	127	46
462	78	56
463	271	18
464	1634	52
465	581	37
466	420	73
467	256	63
468	447	153
469	1053	127
470	1109	76
471	11	154
472	760	153
473	733	16
474	168	34
475	66	49
476	1063	83
477	1792	29
478	729	170
479	1585	86
480	555	73
481	530	18
482	1870	16
483	760	209
484	149	64
485	98	69
486	2470	52
487	617	98
488	264	7
489	1173	703
490	767	82
491	2415	30
492	3210	118
493	867	67
494	748	594
495	69	56
496	847	38
497	838	96
498	358	24
499	116	200
500	1425	357
501	892	114
502	60	22
503	193	55
504	226	21
505	188	115
506	2089	3
507	625	66
508	169	10
509	1020	50
510	1775	67
511	7	94
512	288	85
513	571	99
514	763	73
515	1361	56
516	334	86
517	835	3
518	2466	30
519	1156	243
520	556	219
521	1923	24
522	1065	9
523	100	12
524	2199	20
525	487	60
526	939	181
527	237	39
528	1037	158
529	33	192
530	1380	381
531	1051	9
532	735	16
533	136	108
534	1919	209
535	4516	123
536	96	523
537	1	123
538	1084	66
539	1071	22
540	1448	35
541	1051	10
542	2763	178
543	127	244
544	30	65
545	298	22
546	338	41
547	506	140
548	201	151
549	569	69
550	69	49
551	755	43
552	694	43
553	327	40
554	1736	77
555	2154	10
556	1963	23
557	327	49
558	241	103
559	836	98
560	389	44
561	1606	50
562	118	57
563	176	62
564	271	29
565	995	15
566	490	6
567	53	153
568	79	63
569	397	1
570	3872	168
571	48	30
572	534	242
573	695	11
574	1132	4
575	1750	36
576	1020	245
577	1035	22
578	1577	62
579	155	151
580	203	78
581	53	185
582	179	92
583	606	21
584	150	74
585	115	183
586	341	298
587	171	19
588	1465	35
589	227	329
590	992	177
591	345	40
592	1534	18
593	267	11
594	399	171
595	514	451
596	583	17
597	236	16
598	916	123
599	111	27
600	98	2
601	857	13
602	921	4
603	669	122
604	19	16
605	428	45
606	1040	22
607	2140	31
608	314	46
609	222	2
610	470	51
611	87	169
612	1706	49
613	27	102
614	507	31
615	2011	51
616	1580	68
617	701	130
618	366	107
619	469	432
620	455	263
621	458	8
622	2940	121
623	384	123
624	607	6
625	1044	282
626	3121	126
627	1636	34
628	43	75
629	93	20
630	1523	69
631	2103	150
632	81	1
633	70	63
634	73	63
635	47	60
636	861	266
637	1051	18
638	1464	158
639	1255	202
640	737	36
641	2224	29
642	2406	14
643	8	139
644	42	196
645	2670	114
646	2034	47
647	2887	4
648	674	7
649	1048	291
650	442	37
651	181	76
652	1683	6
653	2412	77
654	10	16
655	2783	13
656	183	10
657	102	100
658	124	14
659	2898	389
660	343	10
661	226	174
662	347	195
663	814	106
664	299	181
665	233	88
666	139	39
667	53	268
668	230	18
669	365	134
670	2129	95
671	839	19
672	217	12
673	669	125
674	290	60
675	209	1
676	1295	177
677	1323	122
678	157	98
679	517	90
680	159	71
681	347	29
682	2667	80
683	65	206
684	4269	158
685	581	2
686	364	2
687	4156	58
688	551	16
689	760	102
690	760	235
691	219	265
692	92	151
693	814	34
694	909	133
695	308	78
696	1119	20
697	685	132
698	815	20
699	1235	181
700	1218	23
701	158	34
702	82	80
703	129	62
704	83	6
705	998	80
706	316	525
707	1882	66
708	1605	155
709	795	50
710	121	10
711	1462	223
712	426	47
713	348	335
714	157	20
715	1205	44
716	1174	45
717	116	141
718	206	4
719	601	7
720	189	82
721	298	135
722	1385	146
723	197	124
724	758	17
725	673	86
726	621	84
727	3779	128
728	48	17
729	786	32
730	488	507
731	6	351
732	658	148
733	1677	99
734	3290	170
735	2	191
736	1664	38
737	779	31
738	609	170
739	671	119
740	314	30
741	135	123
742	146	222
743	512	33
744	15	35
745	863	10
746	18	101
747	467	15
748	1119	109
749	1659	6
750	973	30
751	299	7
752	659	55
753	921	273
754	9	41
755	162	6
756	1172	222
757	805	45
758	2843	90
759	692	35
760	2628	24
761	1429	102
762	420	68
763	328	428
764	5789	8
765	3394	61
766	436	147
767	730	49
768	718	18
769	268	90
770	783	24
771	279	29
772	236	103
773	871	310
774	464	67
775	321	10
776	545	161
777	352	212
778	23	130
779	54	125
780	1245	29
781	114	35
782	612	141
783	306	4
784	601	64
785	1042	54
786	590	161
787	120	45
788	319	15
789	2835	60
790	507	109
791	130	91
792	1298	21
793	712	37
794	1417	118
795	1932	41
796	87	92
797	204	57
798	210	29
799	270	79
800	2434	24
801	1261	25
802	1136	5
803	1714	71
804	584	65
805	385	249
806	690	223
807	10	136
808	1606	11
809	697	61
810	1990	17
811	1074	29
812	352	291
813	130	14
814	452	21
815	259	85
816	862	232
817	494	17
818	817	15
819	209	31
820	553	5
821	653	148
822	3429	30
823	130	108
824	14	185
825	1799	314
826	401	70
827	136	39
828	1358	83
829	86	29
830	987	75
831	592	683
832	1421	31
833	531	170
834	2607	19
835	722	26
836	1513	11
837	394	146
838	624	66
839	167	21
840	615	54
841	1599	297
842	39	23
843	123	33
844	1071	156
845	618	37
846	1199	239
847	342	58
848	64	102
849	239	202
850	181	159
851	1051	73
852	1047	53
853	977	27
854	578	206
855	393	26
856	316	157
857	2023	156
858	111	245
859	740	266
860	45	159
861	342	138
862	570	95
863	2173	38
864	725	10
865	1381	27
866	593	84
867	1528	6
868	218	197
869	559	96
870	313	187
871	389	20
872	479	20
873	367	134
874	33	74
875	1510	56
876	276	63
877	568	57
878	2030	51
879	320	2
880	2028	16
881	2772	277
882	556	13
883	1051	42
884	618	137
885	154	95
886	636	191
887	958	71
888	91	260
889	1323	82
890	72	239
891	610	88
892	422	60
893	252	65
894	1266	12
895	113	35
896	1138	144
897	148	263
898	983	107
899	277	40
900	168	19
901	860	288
902	44	60
903	25	19
904	698	19
905	172	65
906	1033	3
907	429	467
908	1145	234
909	344	83
910	1469	44
911	858	124
912	1716	101
913	226	54
914	23	275
915	1597	65
916	566	24
917	439	56
918	1142	11
919	127	110
920	787	108
921	1016	48
922	463	322
923	1281	244
924	633	95
925	806	112
926	329	111
927	1566	48
928	296	7
929	175	218
930	1078	22
931	1492	112
932	443	55
933	217	38
934	322	328
935	3101	13
936	13	5
937	885	23
938	1043	226
939	1626	98
940	283	23
941	889	15
942	1322	84
943	13	9
944	709	143
945	118	17
946	713	64
947	193	64
948	665	129
949	253	10
950	773	290
951	28	35
952	959	131
953	1061	59
954	505	102
955	3740	194
956	130	239
957	607	30
958	2328	176
959	496	55
960	315	47
961	524	50
962	672	312
963	1693	14
964	1517	138
965	357	117
966	32	291
967	2671	95
968	583	148
969	1449	46
970	1334	118
971	555	2
972	417	286
973	335	186
974	100	5
975	80	65
976	777	23
977	203	122
978	112	217
979	77	188
980	453	48
981	1419	315
982	2063	160
983	202	74
984	686	188
985	893	64
986	1980	13
987	1289	19
988	144	28
989	680	134
990	166	229
991	565	46
992	21	256
993	740	40
994	2081	32
995	374	90
996	1163	48
997	838	99
998	200	155
999	623	2
1000	1879	57
1001	68	13
1002	1285	13
1003	123	194
1004	1780	39
1005	941	13
1006	582	51
1007	426	45
1008	69	53
1009	1227	158
1010	480	22
1011	3103	122
1012	364	63
1013	733	231
1014	2073	14
1015	1156	85
1016	467	91
1017	131	7
1018	1604	23
1019	3640	12
1020	88	40
1021	1202	85
1022	658	102
1023	309	52
1024	728	97
1025	127	22
1026	141	203
1027	2010	21
1028	808	103
1029	759	86
1030	1036	27
1031	40	41
1032	1692	29
1033	127	37
1034	425	65
1035	446	235
1036	2585	229
1037	240	144
1038	518	12
1039	569	25
1040	80	107
1041	1390	88
1042	1916	94
1043	2116	45
1044	18	35
1045	4	254
1046	41	272
1047	601	98
1048	149	60
1049	1394	23
1050	78	434
1051	1149	38
1052	1172	138
1053	651	191
1054	3556	1
1055	152	123
1056	1086	35
1057	1304	104
1058	242	194
1059	997	6
1060	1521	42
1061	81	314
1062	127	18
1063	1428	21
1064	231	243
1065	92	128
1066	462	14
1067	541	268
1068	2029	90
1069	1449	157
1070	150	113
1071	103	30
1072	241	8
1073	127	23
1074	76	134
1075	588	444
1076	896	111
1077	268	85
1078	631	6
1079	329	25
1080	115	149
1081	2138	51
1082	192	224
1083	67	293
1084	849	211
1085	1383	62
1086	1209	39
1087	1942	136
1088	36	101
1089	4107	91
1090	561	132
1091	1936	20
1092	97	27
1093	509	397
1094	69	393
1095	803	19
1096	726	26
1097	319	88
1098	927	24
1099	988	7
1100	32	86
1101	673	325
1102	76	80
1103	497	125
1104	293	92
1105	1442	209
1106	1026	108
1107	539	8
1108	1559	91
1109	139	158
1110	521	39
1111	56	21
1112	233	56
1113	1074	119
1114	25	61
1115	260	37
1116	178	4
1117	399	39
1118	1231	16
1119	142	46
1120	477	127
1121	17	167
1122	589	182
1123	447	56
1124	2409	128
1125	53	119
1126	267	179
1127	1145	15
1128	669	4
1129	57	91
1130	621	71
1131	2370	130
1132	938	191
1133	1030	39
1134	97	49
1135	1102	7
1136	724	347
1137	158	80
1138	103	114
1139	111	512
1140	1926	62
1141	3483	75
1142	702	115
1143	1426	78
1144	52	48
1145	788	142
1146	546	36
1147	421	113
1148	59	34
1149	18	155
1150	370	39
1151	171	23
1152	1459	142
1153	708	207
1154	1253	12
1155	330	58
1156	239	152
1157	183	24
1158	412	76
1159	1336	339
1160	1329	57
1161	204	6
1162	426	377
1163	1421	20
1164	1158	3
1165	137	32
1166	384	5
1167	195	222
1168	444	37
1169	323	81
1170	145	55
1171	52	66
1172	342	51
1173	1410	4
1174	231	24
1175	223	48
1176	527	55
1177	139	116
1178	2117	275
1179	838	46
1180	1619	17
1181	581	17
1182	218	79
1183	3417	138
1184	296	66
1185	840	165
1186	52	19
1187	962	365
1188	181	50
1189	695	150
1190	517	90
1191	1264	186
1192	1139	12
1193	296	49
1194	1409	130
1195	568	53
1196	913	95
1197	397	197
1198	307	151
1199	799	101
1200	88	105
1201	865	137
1202	960	76
1203	663	22
1204	610	130
1205	155	15
1206	265	94
1207	1345	227
1208	1407	49
1209	1594	38
1210	261	25
1211	122	64
1212	1223	242
1213	256	37
1214	2089	134
1215	434	5
1216	74	99
1217	333	98
1218	351	177
1219	376	116
1220	243	152
1221	3063	22
1222	42	246
1223	2198	213
1224	796	7
1225	382	67
1226	74	298
1227	231	86
1228	47	48
1229	1381	1
1230	1524	4
1231	0	29
1232	319	113
1233	1380	162
1234	795	354
1235	143	127
1236	2436	310
1237	403	53
1238	1559	34
1239	77	163
1240	538	58
1241	3605	107
1242	69	56
1243	173	29
1244	775	187
1245	12	46
1246	636	6
1247	1004	157
1248	2731	103
1249	947	21
1250	2685	135
1251	909	122
1252	52	77
1253	785	98
1254	220	60
1255	1129	39
1256	611	97
1257	928	73
1258	12	51
1259	905	42
1260	279	98
1261	3477	25
1262	1928	244
1263	1593	75
1264	227	88
1265	1143	12
1266	640	74
1267	166	34
1268	739	50
1269	424	76
1270	425	205
1271	1895	139
1272	1179	97
1273	215	226
1274	115	19
1275	1135	31
1276	768	51
1277	1434	41
1278	37	341
1279	133	114
1280	423	135
1281	27	16
1282	310	81
1283	174	142
1284	84	18
1285	8	137
1286	1291	110
1287	811	32
1288	794	56
1289	1917	95
1290	344	14
1291	210	345
1292	367	45
1293	81	131
1294	743	54
1295	395	105
1296	2037	19
1297	24	364
1298	1150	8
1299	1313	184
1300	538	3
1301	933	83
1302	263	61
1303	613	105
1304	708	296
1305	158	128
1306	158	252
1307	293	10
1308	1226	51
1309	1629	5
1310	1057	45
1311	563	188
1312	137	79
1313	1344	271
1314	1129	87
1315	257	44
1316	1003	2
1317	454	52
1318	361	243
1319	217	203
1320	7	125
1321	244	59
1322	172	127
1323	741	52
1324	540	104
1325	1980	184
1326	468	154
1327	1326	24
1328	3255	168
1329	762	8
1330	1462	59
1331	725	144
1332	553	31
1333	695	28
1334	2096	50
1335	1975	35
1336	367	37
1337	11	71
1338	523	459
1339	556	40
1340	449	150
1341	1643	101
1342	1589	19
1343	2680	1
1344	152	143
1345	209	52
1346	1412	73
1347	296	26
1348	197	11
1349	483	399
1350	610	103
1351	665	266
1352	42	33
1353	994	157
1354	2328	394
1355	3188	75
1356	365	101
1357	748	160
1358	112	124
1359	288	45
1360	176	23
1361	180	128
1362	756	79
1363	403	81
1364	2959	56
1365	38	147
1366	457	7
1367	1214	258
1368	698	437
1369	1583	145
1370	179	23
1371	97	17
1372	324	237
1373	16	5
1374	16	17
1375	168	69
1376	1924	92
1377	1515	17
1378	1285	106
1379	1064	252
1380	3686	2
1381	1167	152
1382	381	80
1383	785	116
1384	1093	17
1385	1695	16
1386	228	4
1387	929	18
1388	1274	225
1389	58	1
1390	991	247
1391	846	39
1392	730	1
1393	844	49
1394	770	127
1395	2071	87
1396	983	16
1397	1108	4
1398	2790	50
1399	738	84
1400	734	192
1401	760	12
1402	319	13
1403	926	269
1404	1156	18
1405	1330	112
1406	216	90
1407	1737	73
1408	1452	41
1409	176	80
1410	25	44
1411	349	23
1412	1058	15
1413	1022	156
1414	1237	65
1415	2081	425
1416	1275	73
1417	118	202
1418	53	7
1419	343	5
1420	12	5
1421	145	322
1422	202	129
1423	125	32
1424	81	9
1425	795	107
1426	245	76
1427	478	32
1428	75	103
1429	573	8
1430	1124	31
1431	205	11
1432	967	56
1433	189	23
1434	544	27
1435	321	82
1436	4113	187
1437	379	69
1438	353	38
1439	1155	74
1440	891	161
1441	1249	21
1442	2257	16
1443	654	49
1444	345	72
1445	1700	229
1446	480	579
1447	48	108
1448	633	259
1449	1281	94
1450	1814	246
1451	750	15
1452	214	44
1453	613	171
1454	791	40
1455	666	237
1456	789	59
1457	383	41
1458	629	209
1459	931	14
1460	501	116
1461	217	41
1462	374	26
1463	1046	16
1464	1119	180
1465	374	128
1466	1505	129
1467	2192	41
1468	1337	34
1469	48	459
1470	2253	37
1471	354	2
1472	11	175
1473	117	7
1474	90	75
1475	98	45
1476	2085	55
1477	49	159
1478	149	39
1479	2103	18
1480	373	69
1481	668	112
1482	278	72
1483	1014	14
1484	426	60
1485	787	64
1486	598	121
1487	2764	116
1488	677	159
1489	2024	133
1490	226	343
1491	51	24
1492	2008	112
1493	1394	27
1494	364	11
1495	1346	64
1496	502	50
1497	999	47
1498	391	21
1499	669	245
1500	47	51
1501	952	168
1502	455	12
1503	426	1
1504	1086	159
1505	1416	175
1506	844	36
1507	755	119
1508	707	84
1509	395	37
1510	2119	4
1511	286	73
1512	1058	325
1513	1725	14
1514	329	85
1515	629	24
1516	955	5
1517	992	177
1518	296	59
1519	680	36
1520	1499	128
1521	570	292
1522	153	17
1523	367	45
1524	187	328
1525	144	31
1526	578	162
1527	489	185
1528	3295	16
1529	302	12
1530	37	54
1531	535	31
1532	6153	183
1533	542	57
1534	103	37
1535	561	74
1536	1457	90
1537	688	420
1538	203	55
1539	1353	211
1540	276	12
1541	463	108
1542	502	256
1543	664	245
1544	365	367
1545	733	59
1546	944	20
1547	1184	287
1548	205	117
1549	286	225
1550	3750	45
1551	1330	211
1552	941	52
1553	1214	194
1554	365	32
1555	826	46
1556	338	71
1557	596	29
1558	1038	64
1559	1525	6
1560	1333	15
1561	54	117
1562	118	72
1563	3007	6
1564	398	12
1565	961	100
1566	370	65
1567	874	26
1568	1369	9
1569	9	23
1570	2983	63
1571	200	1
1572	23	242
1573	543	9
1574	797	133
1575	2528	198
1576	1027	3
1577	634	92
1578	599	34
1579	1798	3
1580	3127	15
1581	3083	41
1582	67	182
1583	232	114
1584	888	190
1585	828	26
1586	1514	33
1587	119	87
1588	1061	76
1589	90	577
1590	737	154
1591	1333	207
1592	106	151
1593	664	162
1594	1159	139
1595	940	11
1596	844	175
1597	952	267
1598	5	5
1599	3189	160
1600	527	18
1601	965	15
1602	636	15
1603	350	86
1604	1612	19
1605	554	79
1606	1784	81
1607	756	7
1608	707	77
1609	9	44
1610	27	100
1611	38	250
1612	938	6
1613	1309	61
1614	857	37
1615	509	200
1616	614	53
1617	737	137
1618	516	189
1619	141	41
1620	1628	233
1621	924	14
1622	675	22
1623	2072	32
1624	3379	22
1625	89	223
1626	830	116
1627	8	40
1628	1994	199
1629	1685	76
1630	3022	37
1631	376	55
1632	1151	31
1633	1081	196
1634	354	18
1635	375	21
1636	719	65
1637	501	38
1638	173	78
1639	29	14
1640	300	72
1641	233	4
1642	226	51
1643	1111	211
1644	400	112
1645	1009	332
1646	256	136
1647	149	97
1648	288	240
1649	28	67
1650	551	57
1651	296	86
1652	1501	147
1653	1454	151
1654	90	614
1655	2054	45
1656	206	231
1657	938	72
1658	814	25
1659	634	57
1660	20	39
1661	545	417
1662	2148	298
1663	1381	33
1664	606	99
1665	1084	61
1666	120	369
1667	1258	13
1668	246	112
1669	15	65
1670	1132	82
1671	396	120
1672	2004	62
1673	463	53
1674	417	13
1675	722	56
1676	189	92
1677	324	239
1678	1097	24
1679	537	127
1680	371	77
1681	607	36
1682	1142	37
1683	172	193
1684	498	121
1685	900	155
1686	747	68
1687	134	50
1688	1997	121
1689	212	318
1690	1472	47
1691	96	13
1692	1021	1
1693	1072	11
1694	155	52
1695	150	47
1696	467	10
1697	1247	3
1698	196	56
1699	1	245
1700	850	46
1701	523	86
1702	251	268
1703	442	49
1704	96	82
1705	3803	327
1706	312	23
1707	1910	111
1708	1032	173
1709	231	243
1710	123	73
1711	2691	4
1712	172	1
1713	315	20
1714	2639	119
1715	474	285
1716	1192	112
1717	108	141
1718	565	17
1719	496	14
1720	133	38
1721	2467	168
1722	2631	33
1723	870	57
1724	35	15
1725	295	37
1726	658	167
1727	664	114
1728	724	349
1729	1701	216
1730	388	278
1731	115	116
1732	335	74
1733	2026	47
1734	5	335
1735	3803	4
1736	525	4
1737	63	29
1738	1057	2
1739	658	37
1740	203	115
1741	3776	64
1742	455	254
1743	373	32
1744	2709	83
1745	141	68
1746	1446	141
1747	1980	349
1748	35	35
1749	297	164
1750	62	16
1751	407	10
1752	34	82
1753	223	29
1754	607	25
1755	650	18
1756	75	188
1757	1454	17
1758	578	56
1759	1359	32
1760	237	152
1761	334	166
1762	66	89
1763	456	52
1764	251	42
1765	1041	290
1766	2442	201
1767	273	97
1768	210	77
1769	885	36
1770	104	34
1771	2185	121
1772	1958	102
1773	469	17
1774	526	126
1775	443	528
1776	414	4
1777	893	166
1778	694	11
1779	2254	26
1780	927	42
1781	9	64
1782	2054	252
1783	1733	182
1784	463	94
1785	755	268
1786	367	28
1787	1727	8
1788	3222	105
1789	833	26
1790	5	37
1791	1520	274
1792	2574	22
1793	435	1
1794	868	12
1795	2070	41
1796	408	45
1797	133	162
1798	178	34
1799	2280	6
1800	966	28
1801	753	100
1802	372	56
1803	1451	101
1804	134	77
1805	728	353
1806	1084	21
1807	519	123
1808	319	56
1809	100	292
1810	263	122
1811	1792	212
1812	49	72
1813	301	3
1814	334	258
1815	1396	337
1816	851	66
1817	100	221
1818	2342	6
1819	6	57
1820	437	214
1821	834	113
1822	612	27
1823	936	84
1824	2417	83
1825	32	151
1826	206	21
1827	145	28
1828	2107	189
1829	153	187
1830	164	165
1831	189	120
1832	336	261
1833	1130	65
1834	282	123
1835	238	6
1836	824	155
1837	924	1
1838	46	127
1839	219	209
1840	874	92
1841	193	247
1842	318	201
1843	194	38
1844	1685	14
1845	1298	19
1846	91	25
1847	276	105
1848	547	64
1849	322	109
1850	1589	57
1851	353	33
1852	451	122
1853	2138	46
1854	459	12
1855	1065	96
1856	717	20
1857	637	12
1858	4190	99
1859	4436	99
1860	464	71
1861	2322	283
1862	320	87
1863	91	56
1864	820	111
1865	1099	160
1866	126	9
1867	304	365
1868	221	31
1869	134	47
1870	992	37
1871	348	79
1872	611	76
1873	1671	129
1874	264	49
1875	206	19
1876	108	168
1877	706	170
1878	197	37
1879	902	22
1880	782	234
1881	2249	3
1882	2602	195
1883	693	32
1884	1511	22
1885	2722	196
1886	5	99
1887	1321	113
1888	207	183
1889	72	59
1890	2119	95
1891	2483	131
1892	2300	24
1893	568	97
1894	1675	199
1895	213	57
1896	644	204
1897	283	77
1898	137	333
1899	217	46
1900	991	23
1901	413	26
1902	591	9
1903	1007	223
1904	218	12
1905	92	28
1906	251	107
1907	869	28
1908	885	168
1909	109	151
1910	293	95
1911	250	98
1912	1003	26
1913	2265	50
1914	1807	72
1915	5	11
1916	2842	61
1917	820	170
1918	101	148
1919	896	4
1920	2275	42
1921	606	315
1922	97	70
1923	1796	168
1924	423	247
1925	2138	107
1926	1036	117
1927	841	200
1928	1130	4
1929	1133	39
1930	1441	227
1931	274	128
1932	1036	81
1933	320	34
1934	561	10
1935	3	13
1936	585	20
1937	246	455
1938	216	268
1939	2580	35
1940	1666	95
1941	1894	99
1942	819	188
1943	41	1
1944	26	156
1945	1357	136
1946	105	36
1947	397	455
1948	237	19
1949	465	65
1950	115	21
1951	1522	33
1952	3244	23
1953	526	26
1954	23	11
1955	943	46
1956	200	31
1957	491	93
1958	1081	106
1959	1316	25
1960	2771	179
1961	83	54
1962	1364	352
1963	42	62
1964	859	20
1965	116	2
1966	213	88
1967	599	102
1968	244	90
1969	350	252
1970	340	51
1971	1246	6
1972	485	65
1973	367	104
1974	701	483
1975	2158	369
1976	61	87
1977	216	41
1978	446	38
1979	761	38
1980	1833	71
1981	523	145
1982	828	65
1983	1089	49
1984	308	135
1985	942	325
1986	989	97
1987	3381	7
1988	365	110
1989	206	50
1990	290	1
1991	347	1
1992	751	31
1993	1371	34
1994	1797	4
1995	235	54
1996	622	77
1997	581	94
1998	1770	6
1999	1982	174
2000	764	306
2001	738	61
2002	307	28
2003	1012	71
2004	657	27
2005	30	208
2006	350	46
2007	477	94
2008	732	203
2009	67	76
2010	130	2
2011	1973	69
2012	2931	452
2013	161	9
2014	256	15
2015	916	326
2016	224	17
2017	4334	139
2018	348	144
2019	830	40
2020	648	75
2021	48	63
2022	2703	77
2023	65	106
2024	124	8
2025	55	24
2026	741	18
2027	1998	672
2028	958	33
2029	601	75
2030	26	16
2031	208	194
2032	455	207
2033	2490	23
2034	1108	20
2035	603	165
2036	543	105
2037	1732	68
2038	1003	152
2039	2691	9
2040	880	146
2041	303	126
2042	865	64
2043	1298	52
2044	105	13
2045	2471	2
2046	1144	196
2047	2043	48
2048	439	13
2049	1990	89
2050	368	11
2051	869	84
2052	365	66
2053	829	15
2054	1069	2
2055	455	5
